"identifiant";"Opérateur";"Millésime des données";"Énergie concernée";"Code géographique du territoire - Code de la zone";"Code géographique du territoire - Libellé de la zone";"Puissance totale installée sur le réseau (en MW)";"Puissance installée sur le réseau de la filière gaz naturel (en MWh)";"Puissance installée sur le réseau de la filière charbon (en MWh)";"Puissance installée sur le réseau de la filière fioul domestique (en MWh)";"Puissance installée sur le réseau de la filière fioul lourd (en MWh)";"Puissance installée sur le réseau de la filière gpl (en MWh)";"Puissance installée sur le réseau de la filière bois-énergie et résidus agricoles (en MWh)";"Puissance installée sur le réseau de la filière déchets urbains incinérés en interne (en MWh)";"Puissance installée sur le réseau de la filière chaleur issue d'unités de valorisation énergétique externes (en MWh)";"Puissance installée sur le réseau de la filière biogaz (en MWh)";"Puissance installée sur le réseau de la filière geothermie (en MWh)";"Puissance installée sur le réseau de la filière Pompes à chaleur (en MWh)";"Puissance installée sur le réseau de la filière solaire thermique (en MWh)";"Puissance installée sur le réseau de la filière Autres énergies renouvelables (en MWh)";"Puissance installée sur le réseau de la filière chaleur issue de procédés industriels (en MWh)";"Puissance installée sur le réseau de la filière autre chaleur recuperee (en MWh)";"Puissance installée sur le réseau de la filière chaudieres electriques (en MWh)";"Puissance installée sur le réseau de la filière autres (en MWh)";"Production totale thermique du réseau (en MW)";"Production thermique sur le réseau de la filière gaz naturel (en MWh)";"Production thermique sur le réseau de la filière charbon (en MWh)";"Production thermique sur le réseau de la filière fioul domestique (en MWh)";"Production thermique sur le réseau de la filière fioul lourd (en MWh)";"Production thermique sur le réseau de la filière gpl (en MWh)";"Production thermique sur le réseau de la filière bois-énergie et résidus agricoles (en MWh)";"Production thermique sur le réseau de la filière déchets urbains incinérés en interne (en MWh)";"Production thermique sur le réseau de la filière chaleur issue d'unités de valorisation énergétique externes (en MWh)";"Production thermique sur le réseau de la filière biogaz (en MWh)";"Production thermique sur le réseau de la filière geothermie (en MWh)";"Production thermique sur le réseau de la filière Pompes à chaleur (en MWh)";"Production thermique sur le réseau de la filière solaire thermique (en MWh)";"Production thermique sur le réseau de la filière Autres énergies renouvelables (en MWh)";"Production thermique sur le réseau de la filière chaleur issue de procédés industriels (en MWh)";"Production thermique sur le réseau de la filière autre chaleur recuperee (en MWh)";"Production thermique sur le réseau de la filière chaudieres electriques (en MWh)";"Production thermique sur le réseau de la filière autres (en MWh)";"Niveau de rejet direct en CO2 des réseaux (en kg/kWh)";"Niveau de rejet en CO2 des réseaux en analyse du cycle de vie -ACV- (en kg/kWh)";"Pourcentage de chaleur produite par cogénération (en pourcent)";"Pourcentage de chaleur produite par cogénération dans la filière gaz naturel (en pourcent)";"Pourcentage de chaleur produite par cogénération dans la filière charbon (en pourcent)";"Pourcentage de chaleur produite par cogénération dans la filière fioul domestique (en pourcent)";"Pourcentage de chaleur produite par cogénération dans la filière fioul lourd (en pourcent)";"Pourcentage de chaleur produite par cogénération dans la filière gpl (en pourcent)";"Pourcentage de chaleur produite par cogénération dans la filière bois-énergie et résidus agricoles (en pourcent)";"Pourcentage de chaleur produite par cogénération dans la filière déchets urbains incinérés en interne (en pourcent)";"Pourcentage de chaleur produite par cogénération dans la filière biogaz (en pourcent)";"Pourcentage de chaleur produite par cogénération dans la filière autres (en pourcent)";"Nombre de points de livraison";"Consommation totale (en MWh)";"Consommation dans le secteur résidentiel (en MWh)";"Consommation dans le secteur tertiaire (en MWh)";"Consommation dans le secteur industriel (en MWh)";"Consommation dans le secteur agricole (en MWh)";"Consommation non affectée dans l'un des quatres secteur (en MWh)"
"ID";"OPERATEUR";"ANNEE";"FILIERE";"COMMUNE_CODE";"COMMUNE_LIBELLE";"PUISSANCE";"PUISSANCE_GAZ_NATUREL";"PUISSANCE_CHARBON";"PUISSANCE_FIOUL_DOMESTIQUE";"PUISSANCE_FIOUL_LOURD";"PUISSANCE_GPL";"PUISSANCE_BIOMASSE_SOLIDE";"PUISSANCE_DECHETS_INTERNES";"PUISSANCE_UIOM";"PUISSANCE_BIOGAZ";"PUISSANCE_GEOTHERMIE";"PUISSANCE_PAC";"PUISSANCE_SOLAIRE_THERMIQUE";"PUISSANCE_AUTRES_ENR";"PUISSANCE_CHALEUR_INDUSTRIEL";"PUISSANCE_AUTRE_CHALEUR_RECUPEREE";"PUISSANCE_CHAUDIERES_ELECTRIQUES";"PUISSANCE_AUTRES";"PRODUCTION_TOTALE";"PRODUCTION_GAZ_NATUREL";"PRODUCTION_CHARBON";"PRODUCTION_FIOUL_DOMESTIQUE";"PRODUCTION_FIOUL_LOURD";"PRODUCTION_GPL";"PRODUCTION_BIOMASSE_SOLIDE";"PRODUCTION_DECHETS_INTERNES";"PRODUCTION_UIOM";"PRODUCTION_BIOGAZ";"PRODUCTION_GEOTHERMIE";"PRODUCTION_PAC";"PRODUCTION_SOLAIRE_THERMIQUE";"PRODUCTION_AUTRES_ENR";"PRODUCTION_CHALEUR_INDUSTRIEL";"PRODUCTION_AUTRE_CHALEUR_RECUPEREE";"PRODUCTION_CHAUDIERES_ELECTRIQUES";"PRODUCTION_AUTRES";"CONTENU_EN_CO2";"CONTENU_EN_CO2_ACV";"PCTCOG";"PCTCOG_GAZ_NATUREL";"PCTCOG_CHARBON";"PCTCOG_FIOUL_DOMESTIQUE";"PCTCOG_FIOUL_LOURD";"PCTCOG_GPL";"PCTCOG_BIOMASSE_SOLIDE";"PCTCOG_DECHETS_INTERNES";"PCTCOG_BIOGAZ";"PCTCOG_AUTRES";"PDL";"CONSOTOT";"CONSOR";"CONSOT";"CONSOI";"CONSOA";"CONSONA"
"0101C";"Quartier de La Reyssouze";"2020";"C";"01053";"Bourg-en-Bresse";41.3;36.3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;21020;16759;0;0;0;0;4261;0;0;0;0;0;0;0;0;0;0;0;0.169;0.199;36.37;45.617;0;0;0;0;0;0;0;0;71;16563;13250;3313;0;0;0
"0103C";"Oyonnax BioChaleur";"2020";"C";"01283";"Oyonnax";38.71;27.71;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;47437.04;15406.04;0;0;0;0;32031;0;0;0;0;0;0;0;0;0;0;0;0.074;0.104;17.478;53.817;0;0;0;0;0;0;0;0;92;40907;31907;9000;0;0;0
"0105C";"Réseau de saint-denis-les-bourg";"2020";"C";"01344";"Saint-Denis-lès-Bourg";1.65;0.75;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;1723;381;0;0;0;0;1342;0;0;0;0;0;0;0;0;0;0;0;0.067;0.093;0;0;0;0;0;0;0;0;0;0;13;1374;275;1099;0;0;0
"0106C";"Belena";"2020";"C";"01034";"Belley";13.55;9;0;0;0;0;4.55;0;0;0;0;0;0;0;0;0;0;0;15162;2654;0;0;0;0;12508;0;0;0;0;0;0;0;0;0;0;0;0.048;0.074;0;0;0;0;0;0;0;0;0;0;32;12436;5845;6342;249;0;0
"0107C";"Secteur Verger du Moulin";"2020";"C";"01426";"Val-Revermont";0.58;0;0;0.33;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;774.61;0;0;120.15;0;0;654.46;0;0;0;0;0;0;0;0;0;0;0;0.061;0.094;0;0;0;0;0;0;0;0;0;0;20;595;"secret";"secret";0;0;0
"0108C";"Bourg-en-Bresse - La Vinaigrerie";"2020";"C";"01053";"Bourg-en-Bresse";9.5;6;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;0;13140;2559;0;0;0;0;10581;0;0;0;0;0;0;0;0;0;0;0;0.052;0.076;0;0;0;0;0;0;0;0;0;0;27;11453;1603;9850;0;0;0
"0109C";"Réseau chauffage DORTAN";"2020";"C";"01148";"Dortan";3;0;0;1.5;0;0;1.5;0;0;0;0;0;0;0;0;0;0;0;1467;0;0;346;0;0;1121;0;0;0;0;0;0;0;0;0;0;0;0.066;0.094;0;0;0;0;0;0;0;0;0;0;9;1408;704;704;0;0;0
"0110C";"Réseau de chaleur ASSURC à Bourg-en-Bresse";"2020";"C";"01053";"Bourg-en-Bresse";28;24;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;44058;37443;0;0;0;0;6615;0;0;0;0;0;0;0;0;0;0;0;0.208;0.224;28.308;33.309;0;0;0;0;0;0;0;0;73;27588;22622;4966;0;0;0
"0201C";"Zup du Quartier Europe";"2020";"C";"02691";"Saint-Quentin";53;22.5;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;22.5;51502;25208;0;0;0;0;24220;0;0;0;0;0;0;0;0;0;0;2074;0.088;0.142;30.878;58.291;0;0;0;0;0;0;0;58.293;49;46838;31381;15457;0;0;0
"0202C";"Zup de Presles";"2020";"C";"02722";"Soissons";53.3;20;0;8;0;0;5.3;0;0;0;0;0;0;0;0;0;0;20;29992;15998;0;88;0;0;11190;0;0;0;0;0;0;0;0;0;0;2716;0.103;0.19;34.169;54.763;0;0;0;0;0;0;0;54.75;55;25947;19979;5968;0;0;0
"0203C";"Réseau de Laon";"2020";"C";"02191";"Chivy-lès-Étouvelles";2.1;1.4;0;0;0;0;0.7;0;0;0;0;0;0;0;0;0;0;0;1543;326;0;0;0;0;1217;0;0;0;0;0;0;0;0;0;0;0;0.061;0.085;0;0;0;0;0;0;0;0;0;0;3;1394;0;1394;0;0;0
"0204C";"Réseau d'Urcel";"2020";"C";"02755";"Urcel";0.4;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0;469.2668;0;0;0;0;89.4564;379.8104;0;0;0;0;0;0;0;0;0;0;0;0.057;0.085;0;0;0;0;0;0;0;0;0;0;5;400;"secret";"secret";0;0;0
"0205C";"Réseau de Château Thierry";"2020";"C";"02168";"Château-Thierry";25.77;17.77;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;28444.3636;3782.1006;0;0;0;0;24662.263;0;0;0;0;0;0;0;0;0;0;0;0.034;0.057;0;0;0;0;0;0;0;0;0;0;40;25157;15041;10116;0;0;0
"0301C";"SDC Moulins CHAMPINS";"2020";"C";"03190";"Moulins";43;22;0;12;0;0;9;0;0;0;0;0;0;0;0;0;0;0;60366.12;22335;0;56.96;0;0;37974.16;0;0;0;0;0;0;0;0;0;0;0;0.075;0.107;17.429;47.105;0;0;0;0;0;0;0;0;27;27050;0;0;0;0;27050
"0302C";"Quartier Fontbouillant et Bien-Assis";"2020";"C";"03185";"Montluçon";34.3;27.2;0;0;0;0;7.1;0;0;0;0;0;0;0;0;0;0;0;34470;15651;0;0;0;0;18819;0;0;0;0;0;0;0;0;0;0;0;0.1;0.132;20.612;45.396;0;0;0;0;0;0;0;0;39;30901;21631;9270;0;0;0
"0303C";"Réseau de Cerilly";"2020";"C";"03048";"Cérilly";0.4;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;763.68;0;0;0;0;0;763.68;0;0;0;0;0;0;0;0;0;0;0;0;0.019;0;0;0;0;0;0;0;0;0;0;5;763;0;763;0;0;0
"0304C";"Réseau de Meaulne";"2020";"C";"03221";"Saint-Bonnet-Tronçais";0.5;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;1517.04;0;0;0;0;0;1517.04;0;0;0;0;0;0;0;0;0;0;0;0;0.063;0;0;0;0;0;0;0;0;0;0;11;392;"secret";"secret";0;0;0
"0305C";"Réseau du Mayet-de-Montagne";"2020";"C";"03165";"Le Mayet-de-Montagne";2.4;0;0;1.6;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;2186;0;0;63;0;0;2123;0;0;0;0;0;0;0;0;0;0;0;0.012;0.042;0;0;0;0;0;0;0;0;0;0;19;1610;0;0;0;0;1610
"0306C";"Réseau - Bellenaves";"2020";"C";"03022";"Bellenaves";1.2;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;1033.72;0;0;0;0;0;1033.72;0;0;0;0;0;0;0;0;0;0;0;0;0.017;0;0;0;0;0;0;0;0;0;0;7;1202;"secret";"secret";0;0;0
"0307C";"Réseau de Commentry";"2020";"C";"03082";"Commentry";7.56;4.96;0;0;0;0;2.6;0;0;0;0;0;0;0;0;0;0;0;7824.29;919.35;0;0;0;0;6904.94;0;0;0;0;0;0;0;0;0;0;0;0.032;0.056;0;0;0;0;0;0;0;0;0;0;31;6519;6519;0;0;0;0
"0308C";"Réseau de chaleur d'Ebreuil";"2020";"C";"03107";"Ébreuil";2.06;0;0;0;0;0.87;1.19;0;0;0;0;0;0;0;0;0;0;0;1619.3362;0;0;0;0;56.7162;1562.62;0;0;0;0;0;0;0;0;0;0;0;0.015;0.045;0;0;0;0;0;0;0;0;0;0;6;982;"secret";"secret";0;0;0
"0309C";"SDC Moulins Ville";"2020";"C";"03190";"Moulins";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27804;0;0;0.085;0.125;0;0;0;0;0;0;0;0;0;0;37;24708;0;0;0;0;24708
"0310C";"Réseau de chaleur de Cusset";"2020";"C";"03095";"Cusset";6.93;0.7;0;0;0;0;6.23;0;0;0;0;0;0;0;0;0;0;0;7186.54;801.9;0;0;0;0;6384.64;0;0;0;0;0;0;0;0;0;0;0;0.028;0.05;0;0;0;0;0;0;0;0;0;0;5;6459;2002;4457;0;0;0
"0401C";"RCU Manosque Zac Chanteprunier";"2020";"C";"04112";"Manosque";13.9;9.4;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;8608;3119;0;0;0;0;5489;0;0;0;0;0;0;0;0;0;0;0;0.089;0.113;0;0;0;0;0;0;0;0;0;0;18;8027;1846;6181;0;0;0
"0404C";"Réseau communal d'Allos";"2020";"C";"04006";"Allos";0.16;0;0;0;0;0;0.16;0;0;0;0;0;0;0;0;0;0;0;373.3776;0;0;0;0;0;373.3776;0;0;0;0;0;0;0;0;0;0;0;0;0.019;0;0;0;0;0;0;0;0;0;0;8;389;"secret";"secret";0;0;0
"0405C";"Réseau communal de Castellane";"2020";"C";"04039";"Castellane";1.75;0;0;0;0;0;1.75;0;0;0;0;0;0;0;0;0;0;0;1506.72;0;0;0;0;0;1506.72;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;11;1394;0;0;0;0;1394
"0406C";"Réseau communal de Barcelonnette";"2020";"C";"04019";"Barcelonnette";3;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;3731.9;0;0;0;0;1113.7;2618.2;0;0;0;0;0;0;0;0;0;0;0;0.112;0.151;0;0;0;0;0;0;0;0;0;0;14;2728;1446;1282;0;0;0
"0501C";"Réseau de chaleur bois Delaroche";"2020";"C";"05046";"Embrun";0.95;0;0;0.5;0;0;0.45;0;0;0;0;0;0;0;0;0;0;0;1380.77;0;0;64.97;0;0;1315.8;0;0;0;0;0;0;0;0;0;0;0;0.018;0.044;0;0;0;0;0;0;0;0;0;0;15;1100;363;737;0;0;0
"0502C";"Quartier gare";"2020";"C";"05046";"Embrun";5.2;0;0;2.5;0;0;2.7;0;0;0;0;0;0;0;0;0;0;0;4333.03;0;0;61.41;0;0;4271.62;0;0;0;0;0;0;0;0;0;0;0;0.005;0.027;0;0;0;0;0;0;0;0;0;0;13;3727;2236;1491;0;0;0
"0504C";"Réseau de l'Association La Chrysalide";"2020";"C";"05170";"Tallard";0.5;0.25;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;894.51;290.79;0;0;0;0;603.72;0;0;0;0;0;0;0;0;0;0;0;0.089;0.115;0;0;0;0;0;0;0;0;0;0;4;742;0;742;0;0;0
"0506C";"Réseau de Briançon";"2020";"C";"05023";"Briançon";15;0;0;0;0;9;6;0;0;0;0;0;0;0;0;0;0;0;21611;0;0;0;0;3468;18143;0;0;0;0;0;0;0;0;0;0;0;0.049;0.077;0;0;0;0;0;0;0;0;0;0;64;18012;4683;13329;0;0;0
"0507C";"REMPARTS";"2020";"C";"05046";"Embrun";4;0;0;2.5;0;0;1.5;0;0;0;0;0;0;0;0;0;0;0;2110.25;0;0;121.93;0;0;1988.32;0;0;0;0;0;0;0;0;0;0;0;0.025;0.054;0;0;0;0;0;0;0;0;0;0;28;1476;1181;295;0;0;0
"0601C";"SONITHERM - Réseau de l'Ariane";"2020";"C";"06088";"Nice";171;40;0;0;40;0;0;91;0;0;0;0;0;0;0;0;0;0;100933.45;3406.05;0;0;509.08;0;0;97018.32;0;0;0;0;0;0;0;0;0;0;0.01;0.015;0;0;0;0;0;0;0;0;0;0;90;97487;59467;38020;0;0;0
"0602C";"Saint-Augustin (HLM)";"2020";"C";"06088";"Nice";24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21893.79;21893.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23;0.258;0;0;0;0;0;0;0;0;0;0;34;20689;19655;1034;0;0;0
"0603C";"Ranguin";"2020";"C";"06029";"Cannes";10.4;4.1;0;0;0;0;2.2;0;0;0;0;0;0;0;0;0;0;4.1;9405.14;2943.54;0;0;0;0;3361.6;0;0;0;0;0;0;0;0;0;0;3100;0.079;0.173;0;0;0;0;0;0;0;0;0;0;7;8471;8217;254;0;0;0
"0605C";"réseau chaleur et froid chaine de vie 06";"2020";"C";"06075";"Levens";0.96;0;0;0.48;0;0;0.48;0;0;0;0;0;0;0;0;0;0;0;2574.6397;0;0;179.5397;0;0;2395.1;0;0;0;0;0;0;0;0;0;0;0;0.287;0.539;0;0;0;0;0;0;0;0;0;0;2;"secret";0;"secret";0;0;0
"0606C";"MSE Réseau chaud";"2020";"C";"06088";"Nice";2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1057.15;497.34;0;559.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.266;0.314;0;0;0;0;0;0;0;0;0;0;3;1063;659;404;0;0;0
"0608C";"BET CAP AZUR chaud";"2020";"C";"06104";"Roquebrune-Cap-Martin";0.89;0;0;0;0;0;0;0;0;0;0;0.89;0;0;0;0;0;0;684.6;0;0;0;0;0;0;0;0;0;0;684.6;0;0;0;0;0;0;0.043;0.023;0;0;0;0;0;0;0;0;0;0;5;971;584;387;0;0;0
"0701C";"Réseau d'Aubenas";"2020";"C";"07141";"Lentillères";22;10;0;0;0;0;8.6;0;0;0;0;0;0;0;0;3.4;0;0;30077;2700;0;0;0;0;27369;0;0;0;0;0;0;0;0;8;0;0;0.028;0.052;0;0;0;0;0;0;0;0;0;0;85;22628;7920;14482;226;0;0
"0702C";"réseau du cheylard";"2020";"C";"07064";"Le Cheylard";4.3;0;0;2.8;0;0;1.5;0;0;0;0;0;0;0;0;0;0;0;4133;0;0;206;0;0;3927;0;0;0;0;0;0;0;0;0;0;0;0.021;0.045;0;0;0;0;0;0;0;0;0;0;17;3740;1047;2693;0;0;0
"0703C";"Chaufferie bois";"2020";"C";"07329";"Valgorge";0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;1100.8;0;0;0;0;0;1100.8;0;0;0;0;0;0;0;0;0;0;0;0;0.035;0;0;0;0;0;0;0;0;0;0;6;532;0;532;0;0;0
"0704C";"Réseau de chaleur de Banne";"2020";"C";"07028";"Beaulieu";0.1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;258;0;0;0;0;0;258;0;0;0;0;0;0;0;0;0;0;0;0;0.043;0;0;0;0;0;0;0;0;0;0;8;"secret";"secret";"secret";0;0;0
"0705C";"Réseau de chaleur communal de Burzet";"2020";"C";"07045";"Burzet";0.35;0;0;0;0;0;0.35;0;0;0;0;0;0;0;0;0;0;0;688;0;0;0;0;0;688;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;39;400;"secret";"secret";0;0;0
"0706C";"Réseau de la chaufferie bois de Chalencon";"2020";"C";"07048";"Chalencon";0.08;0;0;0;0;0;0.08;0;0;0;0;0;0;0;0;0;0;0;45.15;0;0;0;0;0;45.15;0;0;0;0;0;0;0;0;0;0;0;0;0.019;0;0;0;0;0;0;0;0;0;0;5;"secret";"secret";0;0;0;0
"0707C";"Réseau de la chaufferie bois";"2020";"C";"07161";"Montpezat-sous-Bauzon";0.56;0;0;0;0;0;0.56;0;0;0;0;0;0;0;0;0;0;0;1229.112;0;0;0;0;0;1229.112;0;0;0;0;0;0;0;0;0;0;0;0;0.023;0;0;0;0;0;0;0;0;0;0;7;972;0;972;0;0;0
"0801C";"chaufferie communale";"2020";"C";"08006";"Alland'Huy-et-Sausseuil";3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0.019;0;0;0;0;0;0;0;0;0;0;4;"secret";0;"secret";0;0;0
"0802C";"La Citadelle";"2020";"C";"08105";"Charleville-Mézières";16.4;6.3;0;0;0;0;0.8;0;0;0;0;0;0;0;4.5;1.5;0;3.3;33680.92;9869.04;0;0;0;0;4521.88;0;0;0;0;0;0;0;8931;5979;0;4380;0.127;0.18;0;0;0;0;0;0;0;0;0;0;40;27340;11948;15392;0;0;0
"0803C";"Zup de Sedan";"2020";"C";"08409";"Sedan";28.6;22;0;0.1;0;0;6.5;0;0;0;0;0;0;0;0;0;0;0;59288.06;25503.09;0;47.17;0;0;33737.8;0;0;0;0;0;0;0;0;0;0;0;0.111;0.143;28.822;67.004;0;0;0;0;0;0;0;0;187;45758;24709;21049;0;0;0
"0804C";"Réseau de chaleur bois de Machault";"2020";"C";"08264";"Machault";0.56;0;0;0.24;0;0;0.32;0;0;0;0;0;0;0;0;0;0;0;412.27;0;0;86.33;0;0;325.94;0;0;0;0;0;0;0;0;0;0;0;0.112;0.16;0;0;0;0;0;0;0;0;0;0;13;234;"secret";"secret";0;0;0
"0805C";"Réseau de chaleur au bois déchiqueté à Clavy Warby";"2020";"C";"08124";"Clavy-Warby";0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;216;0;0;0;0;0;216;0;0;0;0;0;0;0;0;0;0;0;0;0.019;0;0;0;0;0;0;0;0;0;0;7;216;216;0;0;0;0
"0806C";"Ronde couture";"2020";"C";"08105";"Charleville-Mézières";22.4;10;0;0;0;0;6.2;0;0;0;0;0;0;0;2;4.2;0;0;56976.96;8227.98;0;0;0;0;24675.98;0;0;0;0;0;0;0;9766;14307;0;0;0.103;0.126;0;0;0;0;0;0;0;0;0;0;70;46879;31409;9798;0;0;5672
"0808C";"Réseau de chaleur de Rocroi";"2020";"C";"08367";"Rocroi";2.85;2;0;0;0;0;0.85;0;0;0;0;0;0;0;0;0;0;0;3649.8114;787.482;0;0;0;0;2862.3294;0;0;0;0;0;0;0;0;0;0;0;0.081;0.114;0;0;0;0;0;0;0;0;0;0;30;2208;375;1833;0;0;0
"0809C";"Réseau de chaleur bois de Lalobbe";"2020";"C";"08243";"Lalobbe";0.05;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;64.414;0;0;0;0;0;64.414;0;0;0;0;0;0;0;0;0;0;0;0;0.023;0;0;0;0;0;0;0;0;0;0;3;"secret";0;0;0;0;"secret"
"0810C";"Réseau de chaleur bois de Poix Terron";"2020";"C";"08341";"Poix-Terron";0.14;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;187.48;0;0;0;0;0;187.48;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;3;"secret";0;"secret";0;0;0
"0811C";"Réseau de chaleur bois de Villers le Tourneur";"2020";"C";"08479";"Villers-le-Tourneur";0.1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;129.86;0;0;0;0;0;129.86;0;0;0;0;0;0;0;0;0;0;0;0;0.024;0;0;0;0;0;0;0;0;0;0;9;"secret";"secret";"secret";0;0;0
"0812C";"Réseau de chaleur bois de St Loup Terrier";"2020";"C";"08387";"Saint-Loup-Terrier";0.07;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0;42.5;0;0;0;0;0;42.5;0;0;0;0;0;0;0;0;0;0;0;0;0.017;0;0;0;0;0;0;0;0;0;0;1;"secret";0;0;0;0;"secret"
"0813C";"Réseau de chaleur de Montcornet";"2020";"C";"08022";"Arreux";0.45;0;0;0;0;0;0.45;0;0;0;0;0;0;0;0;0;0;0;1328.7;0;0;0;0;0;1328.7;0;0;0;0;0;0;0;0;0;0;0;0;0.017;0;0;0;0;0;0;0;0;0;0;11;1545;695;"secret";0;"secret";0
"0814C";"Réseau de chaleur de Thin le Moutier";"2020";"C";"08449";"Thin-le-Moutier";24;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;124.7172;0;0;0;0;0;124.7172;0;0;0;0;0;0;0;0;0;0;0;0;0.028;0;0;0;0;0;0;0;0;0;0;8;"secret";"secret";"secret";0;0;0
"1001C";"Zup de la Chapelle Saint-Luc";"2020";"C";"10265";"Les Noës-près-Troyes";40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37608;37608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0.278;43.076;43.076;0;0;0;0;0;0;0;0;18;33246;29921;3325;0;0;0
"1002C";"Les Chartreux";"2020";"C";"10387";"Troyes";36.8;29;0;0;0;0;7.8;0;0;0;0;0;0;0;0;0;0;0;46357;14917;0;0;0;0;31440;0;0;0;0;0;0;0;0;0;0;0;0.085;0.11;0;0;0;0;0;0;0;0;0;0;48;40369;"secret";25352;"secret";0;0
"1003C";"Biomasse de Piney";"2020";"C";"10287";"Piney";1.4;0;0;0;0;0.8;0.6;0;0;0;0;0;0;0;0;0;0;0;1274.88;0;0;0;0;356.4;918.48;0;0;0;0;0;0;0;0;0;0;0;0.122;0.166;0;0;0;0;0;0;0;0;0;0;4;746;298;448;0;0;0
"1101C";"Zac Saint Jean et & Saint Pierre";"2020";"C";"11262";"Narbonne";9.9;6.4;0;1;0;0;2.5;0;0;0;0;0;0;0;0;0;0;0;11016.83;4121.28;0;351.55;0;0;6544;0;0;0;0;0;0;0;0;0;0;0;0.115;0.144;0;0;0;0;0;0;0;0;0;0;29;9071;7892;1179;0;0;0
"1201C";"Réseau de Decazeville";"2020";"C";"12089";"Decazeville";11.74;4.86;0;0;0;0;2.88;0;0;0;0;0;0;0;0;4;0;0;10265;1821;0;0;0;0;8439;0;0;0;0;0;0;0;0;5;0;0;0.045;0.07;0;0;0;0;0;0;0;0;0;0;8;8255;4870;3385;0;0;0
"1202C";"Réseau de Cransac";"2020";"C";"12083";"Cransac";1.3;0.8;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;1095.4954;111.5694;0;0;0;0;983.926;0;0;0;0;0;0;0;0;0;0;0;0.031;0.056;0;0;0;0;0;0;0;0;0;0;16;830;"secret";"secret";0;0;0
"1206C";"RESEAU DE CAPDENAC-GARE";"2020";"C";"12052";"Capdenac-Gare";2.45;1.65;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;1344.75;18.63;0;0;0;0;1326.12;0;0;0;0;0;0;0;0;0;0;0;0.004;0.028;0;0;0;0;0;0;0;0;0;0;54;1024;799;225;0;0;0
"1207C";"Réseau de Saint Affrique";"2020";"C";"12208";"Saint-Affrique";11;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;4;10678;5153;0;0;0;0;4529;0;0;0;0;0;0;0;0;0;0;996;0.137;0.194;0;0;0;0;0;0;0;0;0;0;35;8642;4753;3889;0;0;0
"1302C";"Réseau Castellane Bricarde";"2020";"C";"13215";"Marseille 15e Arrondissement";4.6;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11999;11999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.151;0.212;100;100;0;0;0;0;0;0;0;0;2;11999;11999;0;0;0;0
